File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/48/e5/PMC7057635.tar.gz,BMC Public Health. 2020 Mar 4; 20:285,PMC7057635,2024-12-24 10:25:37,32131791.0,CC BY
oa_package/39/79/PMC12083987.tar.gz,Mol Genet Metab Rep. 2025 Apr 29; 43:101225,PMC12083987,2025-05-19 11:25:41,40386041.0,CC BY-NC-ND
oa_package/df/39/PMC4516801.tar.gz,J Exp Med. 2015 Jul 27; 212(8):1140b-1141,PMC4516801,2024-08-29 22:25:44,26216602.0,CC BY-NC-SA
oa_package/05/d8/PMC8197439.tar.gz,Clin Exp Gastroenterol. 2021 Jun 8; 14:249-257,PMC8197439,2024-07-22 13:25:34,34135613.0,CC BY-NC
oa_package/b7/e4/PMC5338275.tar.gz,Int J Hematol Oncol Stem Cell Res. 2017 Jan 1; 11(1):1-12,PMC5338275,2017-03-14 19:53:06,28286608.0,CC BY
oa_package/1f/58/PMC10196154.tar.gz,Assess Writ. 2023 Jul 19; 57:100741,PMC10196154,2023-05-31 00:25:23,37220599.0,NO-CC CODE
oa_package/7b/b8/PMC11126132.tar.gz,Toxins (Basel). 2024 May 18; 16(5):231,PMC11126132,2024-05-25 14:25:15,38787083.0,CC BY
oa_package/0c/ff/PMC12531147.tar.gz,Front Cell Infect Microbiol. 2025 Oct 3; 15:1658802,PMC12531147,2025-10-20 11:25:38,41112574.0,CC BY
oa_package/e6/c9/PMC6347874.tar.gz,BMJ Open. 2019 Jan 21; 9(1):e026360,PMC6347874,2019-02-08 19:19:02,30670529.0,CC BY-NC
oa_package/23/cf/PMC7715370.tar.gz,Neuro Oncol. 2020 Dec 4; 22(Suppl 3):iii403,PMC7715370,2020-12-09 19:42:29,,CC BY-NC
oa_package/64/35/PMC4205534.tar.gz,Int J Med Educ. 2013 Oct 20; 4:200-206,PMC4205534,2014-10-23 20:07:35,,CC BY
oa_package/32/0a/PMC9318049.tar.gz,Materials (Basel). 2022 Jul 19; 15(14):5006,PMC9318049,2023-09-15 17:25:22,35888477.0,CC BY
oa_package/ed/9c/PMC8160283.tar.gz,Front Psychol. 2021 May 14; 12:663773,PMC8160283,2021-05-31 12:16:23,34054668.0,CC BY
oa_package/65/c3/PMC6962142.tar.gz,Front Microbiol. 2020 Jan 9; 10:2894,PMC6962142,2020-01-31 19:22:37,31998248.0,CC BY
oa_package/0c/fe/PMC6901065.tar.gz,Lung Cancer (Auckl). 2019 Dec 5; 10:131-149,PMC6901065,2019-12-12 19:17:48,31824199.0,CC BY-NC
oa_package/b5/d3/PMC4925735.tar.gz,Contemp Oncol (Pozn). 2016 Jun 14; 20(2):176-184,PMC4925735,2024-03-24 08:25:11,27358599.0,CC BY-NC-SA
oa_package/d3/2a/PMC10520290.tar.gz,Arthroplast Today. 2023 Sep 21; 23:101191,PMC10520290,2023-10-02 13:25:25,37766861.0,CC BY-NC-ND
oa_package/99/94/PMC10896931.tar.gz,Arch Orthop Trauma Surg. 2024 Dec 18; 144(3):1345-1352,PMC10896931,2024-02-27 19:25:10,38108862.0,CC BY
oa_package/de/76/PMC9045504.tar.gz,South Afr J Crit Care. 2020 Dec 1; 36(2):10.7196/SAJCC.2020.v36i2.420,PMC9045504,2024-05-12 13:25:12,35493282.0,CC BY-NC
oa_package/98/e7/PMC7353742.tar.gz,Arthritis Res Ther. 2020 Jul 11; 22:169,PMC7353742,2020-07-15 20:38:55,32653044.0,CC BY
oa_package/20/50/PMC10265605.tar.gz,ESMO Open. 2023 May 25; 8(3):101574,PMC10265605,2023-06-15 10:25:11,37244250.0,CC BY-NC-ND
oa_package/02/a7/PMC8756695.tar.gz,Alzheimers Res Ther. 2022 Jan 12; 14:8,PMC8756695,2024-05-09 17:25:13,35022067.0,CC BY
oa_package/f6/1f/PMC7129689.tar.gz,J Mol Diagn. 2017 Nov 20; 19(6):943-1067,PMC7129689,2020-05-05 10:56:18,,NO-CC CODE
oa_package/a0/af/PMC12529654.tar.gz,RSC Adv.; 15(46):38865-38875,PMC12529654,2025-10-20 11:25:38,41113575.0,CC BY-NC
oa_package/92/a5/PMC7003161.tar.gz,Gerontol Geriatr Med. 2020 Feb 1; 6:2333721420904234,PMC7003161,2024-03-27 04:25:12,32076629.0,CC BY-NC
oa_package/d8/65/PMC9542511.tar.gz,Drug Alcohol Rev. 2022 Sep 11; 41(6):1418-1427,PMC9542511,2022-10-14 20:17:55,35546281.0,CC BY
oa_package/da/34/PMC9796021.tar.gz,Addiction. 2022 Nov 12; 117(11):2880-2886,PMC9796021,2022-12-28 23:10:41,35638374.0,CC BY-NC
oa_package/40/13/PMC12425026.tar.gz,ArXiv. 2025 Sep 4;:arXiv:2503.00648v2,PMC12425026,2025-10-27 20:25:38,40949756.0,CC BY-NC-ND
oa_package/1f/07/PMC4561162.tar.gz,Pan Afr Med J. 2015 May 5; 21:9,PMC4561162,2015-09-25 22:53:37,26401203.0,CC BY
oa_package/c3/5f/PMC11713162.tar.gz,Alzheimers Dement. 2025 Jan 9; 20(Suppl 4):e091916,PMC11713162,2025-01-10 11:25:16,,CC BY
oa_package/6d/7b/PMC6291163.tar.gz,PLoS Negl Trop Dis. 2018 Nov 30; 12(11):e0006924,PMC6291163,2024-04-06 21:25:12,30500828.0,CC BY
oa_package/9a/67/PMC4055383.tar.gz,Rehabil Res Pract. 2014 May 21; 2014:950183,PMC4055383,2017-07-06 13:27:21,24967105.0,CC BY
oa_package/aa/96/PMC6802575.tar.gz,Front Neurosci. 2019 Oct 14; 13:1056,PMC6802575,2024-12-03 16:25:16,31680805.0,CC BY
oa_package/d0/19/PMC9231587.tar.gz,Front Mol Neurosci. 2022 Jun 10; 15:935115,PMC9231587,2022-06-27 12:16:44,35754709.0,CC BY
oa_package/f6/b8/PMC6460122.tar.gz,Magn Reson Med Sci. 2018 Nov 9; 18(2):150-157,PMC6460122,2019-04-15 20:56:09,30416178.0,CC BY-NC-ND
oa_package/d1/c3/PMC7144307.tar.gz,Med Educ Online.; 25(1):1742964,PMC7144307,2024-04-23 15:25:28,32180537.0,CC BY
oa_package/35/b5/PMC7813288.tar.gz,BMJ Open. 2021 Jan 14; 11(1):e042997,PMC7813288,2024-04-02 18:25:12,33452198.0,CC BY-NC
oa_package/5d/d4/PMC8658261.tar.gz,Materials (Basel). 2021 Nov 24; 14(23):7136,PMC8658261,2021-12-13 19:16:40,34885291.0,CC BY
oa_package/eb/26/PMC9281464.tar.gz,J Neurosurg Case Lessons. 2021 Dec 20; 2(25):CASE21480,PMC9281464,2022-09-01 18:18:29,35855289.0,CC BY-NC-ND
oa_package/92/92/PMC6308207.tar.gz,Front Psychol. 2018 Dec 21; 9:2562,PMC6308207,2024-04-07 13:25:13,30622491.0,CC BY
oa_package/b0/f5/PMC3052026.tar.gz,Acta Crystallogr Sect E Struct Rep Online. 2011 Feb 26; 67(Pt 3):m379-m380,PMC3052026,2018-10-12 13:36:48,21522300.0,CC BY
oa_package/e6/c0/PMC4485965.tar.gz,Ecol Evol. 2015 May 9; 5(9):1837-1853,PMC4485965,2019-01-04 09:56:10,26140200.0,CC BY
oa_package/39/8f/PMC5093787.tar.gz,J Curr Ophthalmol. 2016 Jul 12; 28(4):170-175,PMC5093787,2016-11-11 18:43:37,27830199.0,CC BY-NC-ND
oa_package/ed/31/PMC9845810.tar.gz,Pediatr Rheumatol Online J. 2023 Jan 18; 21:5,PMC9845810,2023-01-21 09:10:11,36653842.0,CC BY
oa_package/a4/7e/PMC10931157.tar.gz,Healthcare (Basel). 2024 Feb 21; 12(5):510,PMC10931157,2024-03-15 11:25:27,38470623.0,CC BY
oa_package/10/66/PMC8827674.tar.gz,J Clin Transl Sci. 2021 Mar 30; 5(Suppl 1):10,PMC8827674,2022-02-28 19:16:35,,CC BY
oa_package/c8/c4/PMC2360395.tar.gz,Br J Cancer. 2007 Oct 8; 97(7):971-977,PMC2360395,2022-02-04 21:16:46,17912241.0,CC BY
oa_package/58/00/PMC5804297.tar.gz,MycoKeys. 2018 Jan 31;(30):1-15,PMC5804297,2024-10-15 11:25:20,29559828.0,CC BY
oa_package/39/ff/PMC12231413.tar.gz,Alpha Psychiatry. 2025 Jun 24; 26(3):44176,PMC12231413,2025-07-09 08:25:33,40630883.0,CC BY
oa_package/61/f4/PMC5667719.tar.gz,J Pediatr. 2017 Nov; 190:63-68.e1,PMC5667719,2025-10-27 09:25:13,29144273.0,CC BY
oa_package/70/55/PMC7691072.tar.gz,Indian J Pediatr. 2021 Nov 27; 88(4):386-387,PMC7691072,2022-07-04 01:16:48,33244730.0,NO-CC CODE
oa_package/a8/6a/PMC6398628.tar.gz,BMJ Open. 2019 Feb 22; 9(2):e025801,PMC6398628,2019-06-04 08:56:16,30798317.0,CC BY-NC
oa_package/eb/ff/PMC2875502.tar.gz,Crit Care. 2010 Jan 26; 14(1):105,PMC2875502,2011-01-25 19:24:09,20156312.0,NO-CC CODE
oa_package/ad/ff/PMC3486939.tar.gz,Ann Lab Med. 2012 Nov 17; 32(6):433-437,PMC3486939,2025-05-13 18:25:15,23130344.0,CC BY-NC
oa_package/64/f0/PMC3397455.tar.gz,Mar Drugs. 2012 May 18; 10(5):1081-1091,PMC3397455,2024-06-29 23:25:32,22822358.0,CC BY
oa_package/1f/19/PMC8679775.tar.gz,Innov Aging. 2021 Dec 17; 5(Suppl 1):421,PMC8679775,2022-03-31 10:21:15,,CC BY
oa_package/6f/1e/PMC3708754.tar.gz,J Cardiothorac Surg. 2013 Jul 5; 8:169,PMC3708754,2014-10-16 03:23:30,23826924.0,CC BY
oa_package/0d/bf/PMC11609577.tar.gz,FEBS Open Bio. 2024 Nov 21; 14(12):2118,PMC11609577,2024-12-03 07:25:35,39569529.0,CC BY
oa_package/70/3c/PMC9342913.tar.gz,Rev Lat Am Enfermagem.; 30:e3599,PMC9342913,2022-08-18 02:21:19,35920537.0,CC BY
oa_package/f9/3e/PMC11644831.tar.gz,Sensors (Basel). 2024 Nov 30; 24(23):7675,PMC11644831,2024-12-18 09:25:22,39686212.0,CC BY
oa_package/fa/82/PMC10265561.tar.gz,Journal of Electrical Systems and Inf Technol. 2023 Jun 14; 10(1):30,PMC10265561,2025-09-29 10:25:32,,CC BY
oa_package/55/59/PMC8205582.tar.gz,Oxid Med Cell Longev. 2021 Jun 8; 2021:5561672,PMC8205582,2021-07-02 12:16:29,34211628.0,CC BY
oa_package/a3/d6/PMC6929191.tar.gz,Int J Mol Sci. 2019 Nov 22; 20(23):5856,PMC6929191,2024-09-05 15:25:23,31766607.0,CC BY
oa_package/b2/02/PMC7285197.tar.gz,Pharmaceutics. 2020 May 6; 12(5):429,PMC7285197,2024-04-25 01:25:17,32384817.0,CC BY
oa_package/54/38/PMC9713056.tar.gz,F1000Res. 2022 Nov 17; 11:429,PMC9713056,2023-01-23 07:10:32,36519011.0,CC BY
oa_package/5d/36/PMC8810529.tar.gz,Front Psychol. 2022 Jan 20; 12:774173,PMC8810529,2023-11-02 04:25:22,35126237.0,CC BY
oa_package/15/60/PMC10474554.tar.gz,JAMA Netw Open. 2023 Sep 1; 6(9):e2331301,PMC10474554,2023-09-02 20:25:09,37656459.0,CC BY
oa_package/8e/9c/PMC10345770.tar.gz,BJPsych Open. 2023 Jul 7; 9(Suppl 1):S85,PMC10345770,2023-07-14 20:25:09,,CC BY-NC
oa_package/47/3e/PMC6508567.tar.gz,Plant Direct. 2018 May 8; 2(5):e00054,PMC6508567,2023-10-10 20:25:10,31245723.0,CC BY
oa_package/1b/fb/PMC8916436.tar.gz,Atlanta Med Surg J (1884). 1888 Feb; 4(12):736-738,PMC8916436,2022-07-17 23:16:55,35827544.0,CC0
oa_package/dc/16/PMC11195096.tar.gz,bioRxiv. 2024 Jun 10;:2024.06.07.597975,PMC11195096,2024-11-04 08:25:14,38915679.0,CC BY
oa_package/6d/68/PMC5616265.tar.gz,Int J Neuropsychopharmacol. 2016 May 27; 19(Suppl 1):20b,PMC5616265,2023-08-07 16:25:24,,NO-CC CODE
oa_package/84/da/PMC3048390.tar.gz,PLoS One. 2011 Mar 3; 6(3):e14743,PMC3048390,2025-04-02 12:25:46,21390224.0,CC BY
oa_package/db/3b/PMC4427181.tar.gz,PLoS One. 2015 May 11; 10(5):e0125872,PMC4427181,2019-02-21 19:19:28,25962096.0,CC BY
oa_package/18/4a/PMC11835395.tar.gz,Med J Islam Repub Iran. 2024 Nov 23; 38:135,PMC11835395,2025-02-22 04:25:39,39968475.0,CC BY-NC-SA
oa_package/dd/02/PMC10404435.tar.gz,Infect Drug Resist. 2023 Aug 2; 16:5007-5019,PMC10404435,2023-08-08 07:25:20,37551279.0,CC BY-NC
oa_package/31/98/PMC5123723.tar.gz,Clin Epidemiol. 2016 Nov 21; 8:771-782,PMC5123723,2016-12-07 18:28:36,27920578.0,CC BY
oa_package/f5/35/PMC5163604.tar.gz,Ind Med Gaz. 1933 Jun; 68(6):354a,PMC5163604,2022-11-10 09:10:11,,CC BY-NC
oa_package/12/a8/PMC12481321.tar.gz,BMJ Open. 2025 Sep 25; 15(9):e091007,PMC12481321,2025-09-30 20:25:23,40998442.0,CC BY
oa_package/04/a8/PMC9738980.tar.gz,Molecules. 2022 Nov 29; 27(23):8316,PMC9738980,2023-04-18 21:11:11,36500409.0,CC BY
oa_package/2e/e5/PMC3605268.tar.gz,BMC Psychiatry. 2012 Nov 23; 12:208,PMC3605268,2024-06-29 22:25:16,23176536.0,CC BY
oa_package/ff/6e/PMC7966391.tar.gz,Sci Rep. 2021 Mar 16; 11:5960,PMC7966391,2023-09-18 23:25:18,33727580.0,CC BY
oa_package/89/bf/PMC5341838.tar.gz,Oncotarget. 2016 Aug 4; 7(41):66790-66808,PMC5341838,2025-06-21 15:25:17,27527855.0,CC BY
oa_package/21/f3/PMC12554011.tar.gz,Cureus.; 17(9):e93257,PMC12554011,2025-10-28 11:25:30,41146757.0,CC BY
oa_package/ec/c9/PMC6140122.tar.gz,eNeuro. 2018 Aug 22; 5(4):ENEURO.0370-17.2018,PMC6140122,2024-03-11 17:25:12,30225360.0,CC BY
oa_package/3b/49/PMC11084474.tar.gz,Materials (Basel). 2024 Apr 23; 17(9):1951,PMC11084474,2024-05-13 08:25:17,38730757.0,CC BY
oa_package/61/09/PMC4323910.tar.gz,Indian J Nephrol. 2015 Jan-Feb; 25(1):34-42,PMC4323910,2024-11-20 10:25:14,25684870.0,CC BY-NC-SA
oa_package/e9/b7/PMC7824746.tar.gz,Microorganisms. 2021 Jan 5; 9(1):101,PMC7824746,2021-01-25 16:16:22,33466290.0,CC BY
oa_package/6c/64/PMC8258854.tar.gz,Int J Surg Case Rep. 2021 Jun 29; 84:106148,PMC8258854,2021-07-12 20:16:34,34218018.0,CC BY-NC-ND
oa_package/23/0f/PMC7241822.tar.gz,PLoS One. 2020 May 21; 15(5):e0232889,PMC7241822,2020-12-11 05:56:22,32437352.0,CC BY
oa_package/09/55/PMC10367796.tar.gz,West J Med Surg. 1844 May; 1(5):454-455,PMC10367796,2024-01-15 04:25:16,38208267.0,CC0
oa_package/93/40/PMC8698838.tar.gz,Antibodies (Basel). 2021 Nov 28; 10(4):46,PMC8698838,2025-01-22 16:25:19,34939998.0,CC BY
oa_package/7c/b7/PMC9023631.tar.gz,CVIR Endovasc. 2022 Apr 21; 5:21,PMC9023631,2022-06-09 12:16:52,35449378.0,CC BY
oa_package/f7/9d/PMC9568359.tar.gz,Appl Bionics Biomech. 2022 Oct 7; 2022:9411024,PMC9568359,2022-10-17 11:18:24,36245929.0,CC BY
oa_package/d9/b6/PMC7563746.tar.gz,Cancers (Basel). 2020 Aug 31; 12(9):2467,PMC7563746,2024-09-18 12:25:20,32878283.0,CC BY
oa_package/e0/5b/PMC5741692.tar.gz,Front Vet Sci. 2017 Dec 18; 4:226,PMC5741692,2024-07-18 16:25:16,29326957.0,CC BY
oa_package/5b/fd/PMC7617272.tar.gz,Nephron. 2024 Jan 1; 148(3):127-136,PMC7617272,2025-01-23 10:25:37,37696257.0,CC BY
oa_package/97/87/PMC7755475.tar.gz,Biomed Res Int. 2020 Nov 23; 2020:5764017,PMC7755475,2021-01-19 11:16:20,33381558.0,CC BY
oa_package/53/95/PMC5963143.tar.gz,BMC Genomics. 2018 May 21; 19:371,PMC5963143,2023-11-11 20:25:19,29783940.0,CC BY
oa_package/a1/5b/PMC10876573.tar.gz,Sci Rep. 2024 Feb 19; 14:4063,PMC10876573,2024-10-27 01:25:19,38374170.0,CC BY
oa_package/13/8d/PMC10595178.tar.gz,Eur J Public Health. 2023 Oct 24; 33(Suppl 2):ckad160.1159,PMC10595178,2024-01-26 00:25:20,,CC BY-NC
oa_package/23/02/PMC2517068.tar.gz,Implement Sci. 2008 Jul 23; 3:38,PMC2517068,2023-11-04 12:25:10,18651981.0,CC BY
oa_package/3b/68/PMC8763003.tar.gz,Cancer Biol Med. 2022 Jan 15; 19(1):120-131,PMC8763003,2022-02-07 19:16:39,33969670.0,CC BY
oa_package/b8/a8/PMC5252720.tar.gz,Edinb Med J. 1899 Oct; 6(4):363b-364,PMC5252720,2022-11-10 09:10:11,,CC BY-NC
oa_package/46/58/PMC12236169.tar.gz,Clin Sci (Lond). 2025 Jun 19; 139(12):737,PMC12236169,2025-07-09 06:25:22,40548412.0,CC BY
oa_package/49/c1/PMC5133382.tar.gz,Wellcome Open Res. 2016 Nov 15; 1:14,PMC5133382,2023-02-07 18:10:59,27918597.0,CC BY
oa_package/c1/33/PMC10933654.tar.gz,Adv Sci (Weinh). 2024 Jan 17; 11(10):2308101,PMC10933654,2024-03-13 20:25:36,38233209.0,CC BY
oa_package/be/77/PMC6897945.tar.gz,Commun Biol. 2019 Dec 6; 2:454,PMC6897945,2024-04-21 00:25:16,31840099.0,CC BY
oa_package/ff/d7/PMC2244705.tar.gz,PLoS One. 2008 Feb 27; 3(2):e1674,PMC2244705,2018-02-13 13:01:36,18301751.0,CC BY
oa_package/40/6e/PMC3065217.tar.gz,J Oncol. 2010 Feb 27; 2010:214186,PMC3065217,2025-03-09 11:25:40,21461373.0,CC BY
oa_package/b3/2f/PMC9605041.tar.gz,J Imaging. 2022 Sep 21; 8(10):254,PMC9605041,2022-10-27 21:10:11,36286348.0,CC BY
oa_package/80/66/PMC12747695.tar.gz,Am J Addict. 2026 Jan 14; 35(1):90-93,PMC12747695,2025-12-30 11:25:14,40947588.0,CC BY
oa_package/73/5a/PMC3663366.tar.gz,Dermatol Pract Concept. 2012 Oct 31; 2(4):0204a09,PMC3663366,2013-06-21 17:16:54,23785623.0,NO-CC CODE
oa_package/44/0a/PMC5273836.tar.gz,BMC Nephrol. 2017 Jan 28; 18:40,PMC5273836,2017-02-01 19:08:36,28129738.0,CC BY
oa_package/6a/ba/PMC11368443.tar.gz,Int J Sports Phys Ther.; 19(9):1080-1087,PMC11368443,2024-09-06 09:25:14,39229453.0,CC BY-NC
oa_package/df/2c/PMC11966876.tar.gz,BMC Ophthalmol. 2025 Apr 3; 25:168,PMC11966876,2025-04-05 06:25:45,40181304.0,CC BY-NC-ND
oa_package/6b/0a/PMC5654020.tar.gz,Saudi Med J. 2017 Aug; 38(9):887,PMC5654020,2017-10-27 20:08:30,,CC BY-NC-SA
oa_package/32/07/PMC9564829.tar.gz,Proc Natl Acad Sci U S A. 2022 Oct 11; 119(41):e2206684119,PMC9564829,2022-10-17 02:18:34,36191194.0,CC BY
oa_package/97/b4/PMC6284307.tar.gz,Lipids Health Dis. 2018 Dec 6; 17:278,PMC6284307,2018-12-14 19:19:12,30522496.0,CC BY
oa_package/5f/01/PMC12365091.tar.gz,Sci Rep. 2025 Aug 19; 15:30466,PMC12365091,2025-10-28 22:25:37,40830111.0,CC BY
oa_package/85/64/PMC3985462.tar.gz,Biochemistry. 2014 Mar 4; 53(8):1380-1391,PMC3985462,2015-02-06 19:08:28,24548272.0,NO-CC CODE
oa_package/2b/02/PMC4874072.tar.gz,J Anaesthesiol Clin Pharmacol. 2016 Apr-Jun; 32(2):187-191,PMC4874072,2016-06-09 19:03:03,27275047.0,CC BY-NC-SA
oa_package/cc/ac/PMC4572002.tar.gz,Hum Mol Genet. 2015 Oct 15; 24(R1):R111-R119,PMC4572002,2025-06-03 13:25:14,26157023.0,CC BY
oa_package/5f/bc/PMC4209002.tar.gz,Springerplus. 2014 Oct 17; 3:610,PMC4209002,2014-11-14 14:32:39,25392781.0,CC BY
oa_package/b4/6f/PMC12374252.tar.gz,Genes Brain Behav. 2025 Aug 23; 24(4):e70033,PMC12374252,2025-08-25 20:25:17,40847891.0,CC BY
oa_package/0f/87/PMC11145199.tar.gz,Heliyon. 2024 May 9; 10(11):e30960,PMC11145199,2024-06-04 13:25:12,38832258.0,CC BY-NC
oa_package/73/dc/PMC3361269.tar.gz,ScientificWorldJournal. 2012 Apr 30; 2012:476272,PMC3361269,2023-06-06 01:25:12,22654613.0,CC BY
oa_package/e6/98/PMC12753989.tar.gz,Front Pediatr.; 13:1737710,PMC12753989,2026-01-02 04:25:16,41480373.0,CC BY
oa_package/5a/9d/PMC12554570.tar.gz,Front Oncol. 2025 Oct 13; 15:1656216,PMC12554570,2025-10-29 05:25:29,41158860.0,CC BY
oa_package/20/e0/PMC8451726.tar.gz,Intensive Care Med. 2021 Sep 20; 47(10):1063-1077,PMC8451726,2022-02-16 23:16:45,34545440.0,NO-CC CODE
oa_package/05/4b/PMC8236705.tar.gz,Front Oncol. 2021 Jun 14; 11:671880,PMC8236705,2021-07-01 11:16:33,34195078.0,CC BY
oa_package/5c/dd/PMC4631304.tar.gz,Contemp Oncol (Pozn). 2015 Sep 28; 19(4):271-275,PMC4631304,2024-03-23 02:25:11,26557773.0,CC BY-NC-ND
oa_package/89/63/PMC6523758.tar.gz,Cells. 2019 Apr 6; 8(4):322,PMC6523758,2024-04-13 16:25:15,30959888.0,CC BY
oa_package/61/b1/PMC3890918.tar.gz,Indian J Psychiatry. 2013 Oct-Dec; 55(4):366-370,PMC3890918,2025-09-18 08:25:14,24459308.0,CC BY-NC-SA
oa_package/ab/d2/PMC9872589.tar.gz,Microbiol Resour Announc.; 12(1):e01069-22,PMC9872589,2024-07-20 00:25:15,36468864.0,CC BY
oa_package/89/b7/PMC10133531.tar.gz,Bioinformatics. 2023 Apr 17; 39(4):btad196,PMC10133531,2023-06-08 20:25:09,37067488.0,CC BY
oa_package/e4/8a/PMC7273926.tar.gz,Front Physiol. 2020 May 29; 11:474,PMC7273926,2024-04-25 00:25:19,32547407.0,CC BY
oa_package/76/6d/PMC9758461.tar.gz,Breast Cancer. 2023 Dec 17; 30(2):302-308,PMC9758461,2023-02-24 19:10:26,36527601.0,NO-CC CODE
oa_package/cb/7d/PMC11637288.tar.gz,PLoS One. 2024 Dec 12; 19(12):e0315387,PMC11637288,2024-12-17 10:25:14,39666732.0,CC BY
oa_package/82/ba/PMC12623324.tar.gz,Front Immunol. 2025 Nov 4; 16:1640600,PMC12623324,2025-11-20 04:25:14,41262254.0,CC BY
oa_package/e2/10/PMC8801093.tar.gz,BMC Cancer. 2022 Jan 29; 22:122,PMC8801093,2023-11-04 16:25:21,35093005.0,CC BY
oa_package/1b/c7/PMC11127942.tar.gz,Sci Rep. 2024 May 25; 14:12002,PMC11127942,2024-05-27 13:25:15,38796559.0,CC BY
oa_package/14/a2/PMC10817311.tar.gz,J Fungi (Basel). 2024 Jan 5; 10(1):50,PMC10817311,2025-06-28 13:25:45,38248959.0,CC BY
oa_package/b1/fe/PMC5049865.tar.gz,Bristol Med Chir J (1883). 1888 Jun; 6(20):134-135,PMC5049865,2017-03-09 06:55:34,,CC BY
oa_package/98/b7/PMC5999880.tar.gz,Radiol Case Rep. 2018 Feb 20; 13(2):419-423,PMC5999880,2018-06-16 21:26:27,29904487.0,CC BY-NC-ND
oa_package/6f/8d/PMC10697755.tar.gz,Skin Appendage Disord. 2023 Dec 1; 9(6):444-448,PMC10697755,2024-11-30 19:25:14,38058543.0,CC BY-NC
oa_package/71/13/PMC8532234.tar.gz,Palliat Med. 2021 Oct 30; 35(9):1671-1681,PMC8532234,2025-01-16 12:25:45,33781119.0,CC BY
oa_package/19/74/PMC11467937.tar.gz,Neural Regen Res. 2023 Sep 22; 19(6):1193-1194,PMC11467937,2024-10-12 06:25:38,37905860.0,CC BY-NC-SA
oa_package/a8/83/PMC8605393.tar.gz,STAR Protoc. 2021 Nov 15; 2(4):100958,PMC8605393,2021-11-29 11:16:34,34841277.0,CC BY
oa_package/e1/e5/PMC1972553.tar.gz,Br J Cancer. 1991 Jun; 63(6):893-896,PMC1972553,2022-03-31 10:16:40,1906292.0,CC BY
oa_package/15/12/PMC8001952.tar.gz,Sensors (Basel). 2021 Mar 11; 21(6):1992,PMC8001952,2024-03-30 09:25:11,33799914.0,CC BY
oa_package/df/1e/PMC12256686.tar.gz,J Appl Clin Med Phys. 2025 Jul 13; 26(7):e70142,PMC12256686,2025-07-15 05:25:43,40653813.0,CC BY
oa_package/ed/64/PMC7351769.tar.gz,Sci Rep. 2020 Jul 10; 10:11468,PMC7351769,2024-03-29 14:25:14,32651422.0,CC BY
oa_package/5d/6e/PMC3689727.tar.gz,PLoS One. 2013 Jun 21; 8(6):e67769,PMC3689727,2020-12-16 06:16:22,23805326.0,CC BY
oa_package/d5/cd/PMC10369583.tar.gz,Open Respir Arch. 2021 Aug 28; 3(4):100128,PMC10369583,2023-07-27 20:25:09,37496840.0,CC BY-NC-ND
oa_package/01/4f/PMC10667670.tar.gz,Environ Microbiol Rep. 2023 Oct 3; 15(6):642-655,PMC10667670,2025-08-30 01:25:29,37789578.0,CC BY
oa_package/ad/d4/PMC3645720.tar.gz,Int J Mol Sci. 2013 Apr 10; 14(4):7853-7865,PMC3645720,2014-02-08 12:04:08,23574943.0,CC BY
oa_package/2d/93/PMC9192087.tar.gz,Halls J Health. 1870 Jan; 17(1):21-24,PMC9192087,2022-12-13 05:10:11,36487414.0,CC0
oa_package/48/72/PMC9747801.tar.gz,Sci Rep. 2022 Dec 13; 12:21506,PMC9747801,2022-12-16 04:10:19,36513698.0,CC BY
oa_package/3c/95/PMC11354504.tar.gz,J Cardiovasc Dev Dis. 2024 Aug 10; 11(8):247,PMC11354504,2024-08-29 08:26:23,39195155.0,CC BY
oa_package/77/10/PMC3849885.tar.gz,Int J Pediatr Endocrinol. 2013 Oct 3; 2013(Suppl 1):O36,PMC3849885,2025-05-21 12:25:27,,CC BY
oa_package/0b/c0/PMC10917331.tar.gz,PLoS One. 2024 Mar 6; 19(3):e0298597,PMC10917331,2024-03-08 13:25:10,38446816.0,CC BY
oa_package/da/a2/PMC9040202.tar.gz,BMC Musculoskelet Disord. 2022 Apr 25; 23:383,PMC9040202,2024-08-26 00:25:53,35468775.0,CC BY
oa_package/3a/6c/PMC4853158.tar.gz,Ther Clin Risk Manag. 2016 Apr 26; 12:667-674,PMC4853158,2016-05-25 20:16:38,27217759.0,CC BY-NC
oa_package/bd/b2/PMC11962247.tar.gz,J Anim Ecol. 2025 Apr 29; 94(4):611-626,PMC11962247,2025-04-02 20:25:14,39887978.0,CC BY-NC
oa_package/bd/34/PMC8328139.tar.gz,J Cardiothorac Surg. 2021 Aug 2; 16:213,PMC8328139,2021-08-05 00:16:28,34340695.0,CC BY
oa_package/24/cd/PMC8635331.tar.gz,PLoS One. 2021 Dec 1; 16(12):e0260575,PMC8635331,2021-12-03 00:16:41,34851998.0,CC0
oa_package/91/f8/PMC4588772.tar.gz,J Int Oral Health. 2015 Aug; 7(8):1-4,PMC4588772,2022-09-08 20:39:13,26464530.0,CC BY-NC-SA
oa_package/2a/c8/PMC12459762.tar.gz,PLoS One. 2025 Sep 24; 20(9):e0333230,PMC12459762,2025-09-25 06:25:51,40991549.0,CC BY
